,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('GSK3b', 1), ('MDM2', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('GSK3b', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GSK3b', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('GSK3b', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('GSK3b', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('AP1', 1), ('GSK3b', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('GSK3b', 1), ('IKK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('Ecadherin', 1), ('GSK3b', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-47.0,1.0
"[('EpCAM', 1), ('GSK3b', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-51.0,1.0
"[('ERK', 1), ('GSK3b', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('GSK3b', 1), ('MEK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('MDM2', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('MDM2', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('IKK', 1), ('MDM2', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Ecadherin', 1), ('MDM2', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('EpCAM', 1), ('MDM2', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('ERK', 1), ('MDM2', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MDM2', 1), ('MEK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('SMAD23', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Snail', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('RAS', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('IKK', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Ecadherin', 1), ('bcatenin', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('EpCAM', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('ERK', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MEK', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('SMAD23', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('RAS', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('IKK', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Ecadherin', 1), ('SMAD23', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('EpCAM', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('ERK', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MEK', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('RAS', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('IKK', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Ecadherin', 1), ('Snail', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('EpCAM', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('ERK', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MEK', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('IKK', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Ecadherin', 1), ('RAS', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('EpCAM', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('ERK', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MEK', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('IKK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('Ecadherin', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('AP1', 1), ('EpCAM', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('AP1', 1), ('ERK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AP1', 1), ('MEK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Ecadherin', 1), ('IKK', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('EpCAM', 1), ('IKK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('ERK', 1), ('IKK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('IKK', 1), ('MEK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Ecadherin', 1), ('EpCAM', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3779644730092272,0.2182178902359924,0.0,0.0,0.5,0.1889822365046136,0.1091089451179962,0.0,-71.0,1.0
"[('ERK', 1), ('Ecadherin', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('Ecadherin', 1), ('MEK', 1)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-69.0,1.0
"[('ERK', 1), ('EpCAM', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('EpCAM', 1), ('MEK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-77.0,1.0
"[('ERK', 1), ('MEK', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('TAK1', 0), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('PI3K', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('NOTCH', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('AKT', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('SMAD4', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GLI', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('RAF', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('NFKB', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('miR34', 1)]",0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('MYC', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GRB2SOS', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('p53', 1)]",0.0,0.7348865771281609,0.7348865771281609,1.0,1.0,0.2651134228718391,0.0,1.0,0.0,0.3607241754513016,0.4165283996000296,-0.2651134228718391,0.0,0.3674432885640804,0.1325456772923926,0.1530505649293682,0.909729720569608,-41.0,0.560651292309376
"[('TAK1', 0), ('TGFBR', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('THY1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('miR200', 1)]",0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4082482904638631,0.2357022603955159,0.0,0.0,0.5,0.2041241452319315,0.1178511301977579,0.0,-53.0,1.0
"[('GSK3b', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-43.0,1.0
"[('MDM2', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('TAK1', 0), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('SMAD23', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('Snail', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('RAS', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('AP1', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('IKK', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('Ecadherin', 1), ('TAK1', 0)]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2041241452319315,0.2357022603955159,0.0,0.0,0.5,0.1020620726159657,0.1178511301977579,0.0,-59.0,1.0
"[('EpCAM', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('ERK', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('MEK', 1), ('TAK1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('PI3K', 1), ('TGFb', 0)]",1.0,0.2885561421828865,0.577112284365773,0.0,0.8524064296951891,0.7048128593903782,0.7114438578171135,0.7114438578171135,0.8457754312684538,0.6165889568834759,0.5154258921243027,0.2951871406096218,0.0,0.6475935703048109,0.3992990439986892,0.3337864937083195,0.0705033243018287,-21.857142857142858,0.9867380031465296
"[('TGFb', 0), ('Twist1', 1)]",1.0,0.288875948261402,0.5777518965228041,0.0,1.0,0.7037468391286598,0.7111240517385979,0.7037468391286598,0.8444962069543916,0.5992091044722434,0.501030768298767,0.2962531608713402,0.0,0.6481265804356702,0.3883633478475153,0.3247313585505365,0.0768528273847723,-20.714285714285715,0.9852455747801236
"[('TGFb', 0), ('ZEB1', 1)]",1.0,0.2889606880365635,0.5703464373211454,0.0,0.8517321866057274,1.0,0.4296535626788544,0.7034643732114549,0.8517321866057274,0.5371813465574204,0.5038521215330164,0.0,0.0,0.5,0.2685906732787102,0.2519260607665082,0.0785089278339432,-19.857142857142858,0.9848501224960368
"[('NOTCH', 1), ('TGFb', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('AKT', 1), ('TGFb', 0)]",1.0,0.2882476566525593,0.5764953133051186,0.0,0.8529205722457345,0.7058411444914691,0.7117523433474408,0.7117523433474408,0.8470093733897628,0.6161307315423206,0.5149106342533949,0.2941588555085309,0.0,0.6470794277542655,0.3986855211882217,0.3331880785572726,0.0642171931235713,-21.285714285714285,0.9881776022880566
"[('SMAD4', 1), ('TGFb', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.8,1.0
"[('GLI', 1), ('TGFb', 0)]",0.2946790885678172,0.2884037265703452,0.2946790885678172,0.7053209114321827,0.993724638002528,0.7053209114321827,0.7115962734296548,0.9874492760050556,0.9874492760050556,0.366723056713103,0.2338635464836302,-0.4106418228643654,0.0,0.2946790885678173,0.1080656161090212,0.0689146967270335,0.0674184121326883,-23.857142857142858,0.9874492760050556
"[('TGFb', 0), ('p38', 1)]",0.8592842703613726,0.2889264055420589,0.5778528110841179,0.1407157296386273,0.8517893240965683,0.7035786481931368,0.711073594457941,0.7035786481931368,0.844294377831764,0.6011038899518395,0.491581708650514,0.1557056221682358,0.0,0.5778528110841179,0.3473495725622687,0.2840618722212333,0.0778402103190271,-21.285714285714285,0.9850101074703914
"[('RAF', 1), ('TGFb', 0)]",0.7968892980850741,0.006108001594368,0.7968892980850741,0.2031107019149258,0.993891998405632,0.9877839968112638,0.006108001594368,0.9877839968112638,0.9877839968112638,0.3512482325520011,0.4040439756227775,-0.1908946987261897,0.0,0.4045526506369051,0.1420984035104401,0.1634570613120677,0.8694876089269562,-23.0,0.6477344815777507
"[('NFKB', 1), ('TGFb', 0)]",1.0,0.2887822571283253,0.5775645142566506,0.0,0.8520295714527911,0.7040591429055824,0.7112177428716747,0.7040591429055824,0.8448709714866988,0.6176422620155163,0.516403490148464,0.2959408570944176,0.0,0.6479704285472088,0.4002139212070615,0.3346141908147745,0.0750092516380755,-15.571428571428571,0.9856828000678152
"[('TGFb', 0), ('miR34', 1)]",1.0,0.2887360093904475,1.0,0.0,0.8521066510159208,0.7042133020318416,0.7112639906095526,0.7042133020318416,0.7042133020318416,0.6844322310628116,0.6029402395416767,0.2957866979681584,0.0,0.6478933489840792,0.4434390903359301,0.3906409710339199,0.0740942584994814,-22.142857142857142,0.9858986228445782
"[('MYC', 1), ('TGFb', 0)]",1.0,0.2887514422364172,0.5775028844728344,0.0,0.8520809296059713,0.7041618592119427,0.7112485577635829,0.7041618592119427,1.0,0.5982561687580488,0.5001821872529981,0.2958381407880572,0.0,0.6479190703940286,0.387621580719208,0.3240775777926145,0.0743999612286573,-21.571428571428573,0.9858266028967198
"[('GRB2SOS', 1), ('TGFb', 0)]",1.0,0.2888766005979021,0.5777532011958043,0.0,0.8518723323368298,0.7037446646736595,0.7111233994020979,0.7111233994020979,0.8444935976083914,0.6170650967478541,0.5159613978924071,0.2962553353263405,0.0,0.6481276676631702,0.3999369619515351,0.3344088574202348,0.0768656169646796,-23.857142857142858,0.9852425305431232
"[('TGFb', 0), ('p53', 1)]",1.0,1.0,1.0,0.0,0.5576932150180558,0.0,0.138577676157294,0.0,0.0,0.859935870666964,0.9491258607751054,1.0,-1.0,1.0,0.859935870666964,0.9491258607751054,0.7647032911426753,-35.0,0.69288838078647
"[('TGFBR', 1), ('TGFb', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('TGFb', 0), ('THY1', 1)]",1.0,0.2888341662865992,0.5776683325731985,0.0,0.8519430561890011,0.7038861123780024,0.7111658337134007,1.0,0.8446633348536028,0.5847713656104792,0.4889416190839092,0.2961138876219976,0.0,0.6480569438109989,0.3789651440257113,0.3168620113655198,0.076032324495687,-21.571428571428573,0.9854405573292032
"[('TGFb', 0), ('miR200', 1)]",1.0,1.0,1.0,0.0,0.8518364167135057,0.0,0.7111018500281034,0.7036728334270117,0.7036728334270117,0.8120279790571472,0.7579817389726474,1.0,-1.0,1.0,0.8120279790571472,0.7579817389726474,0.0772877521853142,-29.857142857142858,0.9851419667978164
"[('GSK3b', 1), ('TGFb', 0)]",1.0,0.4329610149409011,0.8659220298818022,0.0,0.6340779701181978,0.1340779701181978,0.5670389850590989,0.2011169551772967,0.1340779701181978,0.866115606557361,0.802227857579455,0.8659220298818022,-1.0,0.9329610149409012,0.8080520953499096,0.748447316221193,0.581416057755879,-46.0,0.7318440597636043
"[('MDM2', 1), ('TGFb', 0)]",0.959392587932642,0.0,0.1334183358234943,0.0406074120673579,1.0,0.9285922913600771,1.0,1.0,0.9285922913600771,0.4396641874183462,0.2650974158141267,0.0308002965725648,0.0,0.5154001482862824,0.2266029873915835,0.1366312474209111,1.1198367540212382,-27.0,0.6665973915094869
"[('TGFb', 0), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-21.571428571428573,1.0
"[('SMAD23', 1), ('TGFb', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.8,1.0
"[('Snail', 1), ('TGFb', 0)]",0.0,0.2888343988090025,0.2888343988090025,1.0,1.0,0.7111656011909974,0.7111656011909974,1.0,0.9927197361123272,0.2835829112675418,0.1467679459448163,-0.7111656011909974,1.0,0.1444171994045013,0.0409542498442336,0.0211958157157016,0.076036898006523,-24.142857142857142,0.9854394722246548
"[('RAS', 1), ('TGFb', 0)]",1.0,0.288877566184744,0.5777551323694881,0.0,0.8518707230254265,0.7037414460508531,0.711122433815256,0.7037414460508531,0.8444897352610237,0.617806396364222,0.5165816531285999,0.2962585539491469,0.0,0.6481292769745735,0.4004184129858099,0.3348116933405693,0.0768845468986568,-21.571428571428573,0.9852380244711944
